Area_m2,Radius_m,Center_X,Center_Y,Elevation
786.52,15.82,441844.88,3261764.97,33
6263.57,44.65,441757.36,3261873.12,33
331.58,10.27,441043.92,3262056.06,33
54.71,4.17,441243.04,3262171.39,33
18.79,2.45,440508.84,3262257.73,33
891.09,16.84,440645.58,3262282.71,33
38.33,3.49,440857.33,3262362.09,33
711.69,15.05,440781.56,3262350.8,33
20.85,2.58,441731.68,3262384.9,33
98.27,5.59,440821.25,3262462.98,33
898.18,16.91,440854.53,3262449.51,33
802.82,15.99,441803.2,3262489.39,33
16.04,2.26,441804.07,3262483.59,33
736.43,15.31,441363.62,3262529.19,33
143.27,6.75,440246.65,3262618.91,33
409.23,11.41,440281.74,3262626.2,33
159.28,7.12,440209.17,3262640.19,33
406.49,11.37,438217.16,3262674.21,33
130.82,6.45,441716.21,3262755.83,33
483.47,12.41,440270.8,3262891.33,33
31.48,3.17,440175.1,3262908.22,33
35.95,3.38,440161.18,3262912.14,33
482.14,12.39,440224.08,3262905.52,33
29.04,3.04,440040.28,3262915.88,33
31.58,3.17,440147.1,3262916.41,33
28.12,2.99,440020.07,3262921.54,33
29.95,3.09,440126.34,3262922.06,33
36.77,3.42,440112.49,3262925.89,33
31.37,3.16,440098.31,3262930.1,33
404.39,11.35,440284.29,3262938.39,33
476.58,12.32,440155.69,3262938.63,33
486.07,12.44,440103.13,3262952.94,33
294.93,9.69,440192.23,3262965.48,33
449.78,11.97,440150.34,3262977.1,33
35.21,3.35,440085.69,3262992.7,33
32.22,3.2,440061.07,3262998.07,33
32.68,3.23,440048.06,3263001.94,33
230.1,8.56,441276.31,3263004.84,33
256.9,9.04,441283.39,3263023.6,33
26.47,2.9,440160.8,3263038.75,33
1282.77,20.21,440686.38,3263021.05,33
1516,21.97,441511.3,3263015.73,33
25.98,2.88,440134.89,3263047.03,33
27.5,2.96,440120.82,3263051.3,33
662.14,14.52,440794.56,3263050.58,33
24.79,2.81,440201.7,3263061.33,33
31.09,3.15,441337.81,3263058.22,33
25.89,2.87,440187.66,3263065.42,33
25.89,2.87,440174.69,3263069.35,33
616.4,14.01,440847.99,3263059.72,33
364.53,10.77,440536.25,3263278.27,33
81.65,5.1,440091.2,3263305.68,33
238.11,8.71,441193.05,3263338.6,33
296.76,9.72,440072.57,3263349.76,33
236.87,8.68,441169.24,3263358.83,33
233.1,8.61,438253.41,3263392.08,33
62.46,4.46,440056.82,3263400.9,33
555.43,13.3,438054.82,3263551.8,33
321.85,10.12,440800.29,3263543.39,33
45.38,3.8,438602.71,3263624.74,33
413.22,11.47,438749.76,3263620.27,33
1136.72,19.02,443741.49,3263603.61,33
341.35,10.42,438536.17,3263633.51,33
55.9,4.22,438594.17,3263653.21,33
768.43,15.64,439902.53,3263638.62,33
87.45,5.28,438589.02,3263672.61,33
418.81,11.55,442957.01,3263653.3,33
652.39,14.41,443823.86,3263692.92,33
730.98,15.25,443824.47,3263739.51,33
951.04,17.4,439338.6,3263854.63,33
434.95,11.77,439068.43,3263938.05,33
503.48,12.66,439116.27,3263939.19,33
283.62,9.5,439101.87,3263962.91,33
213.26,8.24,439034.58,3264007.78,33
762.16,15.58,438958.61,3264010.42,33
344.92,10.48,438948.88,3264040.55,33
469.62,12.23,439032.2,3264037.73,33
321.76,10.12,439011.4,3264075.71,33
475.47,12.3,439011.18,3264109.23,33
432.02,11.73,438944.35,3264311.45,33
27.99,2.98,439025.34,3264344.85,33
35.93,3.38,439041.09,3264349.39,33
774.86,15.7,443634.79,3264371.66,33
655.85,14.45,438674.98,3264442.15,33
615.71,14,438663.67,3264517.59,33
453.22,12.01,438628.13,3264529.84,33
1071.1,18.46,443279.46,3264544.72,33
613.73,13.98,438793.73,3264559.68,33
94.53,5.49,438752.55,3264597.11,33
146.54,6.83,439818.22,3264625.11,33
25.58,2.85,438597.78,3264641.58,33
726.28,15.2,439589.43,3264623.89,33
27.32,2.95,438587.15,3264644.6,33
824.6,16.2,439912.55,3264624.45,33
358.09,10.68,438716.84,3264645.68,33
1337.66,20.63,438801.65,3264628.28,33
871.13,16.65,438432.31,3264677.75,33
32.64,3.22,439843.22,3264687.08,33
133.61,6.52,438609.13,3264700.57,33
643.34,14.31,438576.27,3264716.93,33
25.52,2.85,439865.51,3264762.2,33
208.62,8.15,438517.64,3264810.93,33
60.31,4.38,438841.86,3264823.68,33
902.38,16.95,439689.43,3264824.29,33
1100.48,18.72,438172.61,3264833.49,33
836.83,16.32,438074.27,3264837.37,33
1330.38,20.58,438250.68,3264869.04,33
414.2,11.48,439382.08,3264882.79,33
238.21,8.71,439768.27,3264887.41,33
111.3,5.95,439725.14,3264890.59,33
56.87,4.25,439876.65,3264892.83,33
82.51,5.12,439742.28,3264894.33,33
815.58,16.11,439304.35,3264888.83,33
42.29,3.67,439877.13,3264905.73,33
741.72,15.37,439699.47,3264905.67,33
2564.87,28.57,438761.26,3264908.97,33
23.73,2.75,438172.3,3264969.65,33
595.26,13.77,439451.77,3264976.65,33
37.65,3.46,441926.03,3265022.37,33
1098.09,18.7,438177.69,3265045.56,33
462.42,12.13,439212.02,3265158.15,33
149.11,6.89,440541.86,3265165.12,33
260.9,9.11,439625,3259313.68,36
261.81,9.13,439643.39,3259331.27,36
583.67,13.63,439585.01,3259329.81,36
288.92,9.59,439661.73,3259350.31,36
848.37,16.43,439622.21,3259375.72,36
842.99,16.38,440951.09,3259367.88,36
599.55,13.81,440719.49,3259377.26,36
582,13.61,439674.46,3259385.6,36
701.47,14.94,439733.12,3259424.95,36
1084.14,18.58,442086.49,3259424.19,36
1374.9,20.92,440944.63,3259448.55,36
841.23,16.36,440828.05,3259465.87,36
2285.52,26.97,439513.11,3259585.76,36
754.25,15.49,442130.33,3259617.06,36
436.48,11.79,442192.98,3259663.19,36
236.27,8.67,441876.15,3259713.35,36
218.07,8.33,439415.03,3259722.55,36
668.37,14.59,442236.58,3259700.47,36
635.99,14.23,440958.59,3259706.16,36
237.23,8.69,441878.27,3259738.15,36
971.82,17.59,443134.08,3259722.07,36
86.65,5.25,443071.42,3259797.24,36
84.96,5.2,443049.34,3259807.47,36
86.97,5.26,443026.81,3259817.85,36
15.25,2.2,440963.55,3259843.92,36
250.14,8.92,441074.73,3259881.71,36
417.13,11.52,440951.16,3259885.69,36
1010.4,17.93,441914.35,3259882.25,36
393.6,11.19,441067.13,3259898.69,36
299.04,9.76,440942.87,3259904.62,36
593.54,13.75,441035.32,3259892.83,36
499.41,12.61,439429.6,3259923.67,36
1687.27,23.17,442798.2,3259898.76,36
1690.12,23.19,442918.81,3259914.7,36
392.9,11.18,441399.21,3259967.54,36
654.85,14.44,441411.1,3260025.64,36
521.6,12.89,438584.07,3260050.86,36
1216.22,19.68,441519.29,3260068.45,36
636.32,14.23,439334.93,3260085.71,36
385.31,11.07,441464.82,3260090.45,36
15.52,2.22,441098.68,3260101.16,36
779.35,15.75,438845.19,3260099.51,36
46,3.83,441307.39,3260110.9,36
546.82,13.19,438796.7,3260112.95,36
855.3,16.5,438741.57,3260138.55,36
19.96,2.52,440829.97,3260149.29,36
766.32,15.62,441042.84,3260139.31,36
635.07,14.22,439316.66,3260152.21,36
335.25,10.33,441057.55,3260162.61,36
723.93,15.18,438755.92,3260171.08,36
733.39,15.28,441203.24,3260195.26,36
851.81,16.47,438980.97,3260309.28,36
249.48,8.91,443595.46,3260314.84,36
17.75,2.38,442296.33,3260361.87,36
20.28,2.54,442301.63,3260363.18,36
627.44,14.13,440431.36,3260374.6,36
24.57,2.8,442322.79,3260402.94,36
26.44,2.9,442327.25,3260418.23,36
1098.42,18.7,438650.35,3260424.21,36
23.17,2.72,442332.97,3260435.58,36
716.99,15.11,440940.36,3260461.05,36
162.92,7.2,442236.54,3260480.72,36
2202.7,26.48,439489.78,3260665.14,36
841.24,16.36,438544.84,3261077.29,36
668.3,14.59,442023.77,3261552.46,36
790.11,15.86,441508.67,3261585.46,36
767.64,15.63,441574.71,3261671.83,36
400.57,11.29,443170.32,3261885.56,36
308.14,9.9,443180.92,3261936.72,36
298.83,9.75,443190.84,3261959.6,36
55.42,4.2,441271.39,3262162.47,36
67.52,4.64,441240.8,3262191.59,36
40.61,3.6,440777.83,3262337.86,36
67.7,4.64,440768.64,3262340.63,36
40.97,3.61,440767.41,3262368.54,36
302.99,9.82,438542.15,3262371.56,36
32.39,3.21,440855.21,3262427.77,36
30.98,3.14,440845.33,3262460.28,36
37.61,3.46,441335.87,3262523.95,36
39.29,3.54,441389.61,3262540.47,36
149.86,6.91,439424.4,3262591.65,36
735.8,15.3,443962.57,3262635.43,36
164.18,7.23,441745.77,3262679,36
153.34,6.99,441762.27,3262686.83,36
249.41,8.91,441816.06,3262741.44,36
317.6,10.05,440229.41,3262758.1,36
935.83,17.26,441783.12,3262747.57,36
1247.97,19.93,441742.11,3262816.07,36
30.71,3.13,440285.57,3262890.17,36
35.41,3.36,440271.65,3262894.06,36
31.48,3.17,440257.51,3262898.33,36
30.9,3.14,440238.74,3262904.46,36
35.04,3.34,440224.89,3262908.26,36
32.07,3.2,440210.74,3262912.53,36
29.32,3.05,440296.64,3262931.53,36
30.31,3.11,440284.17,3262935.25,36
31.81,3.18,440170.72,3262937.4,36
31.27,3.15,440272.71,3262938.73,36
35.97,3.38,440156.78,3262941.25,36
34.95,3.34,440104.53,3262955.4,36
416.11,11.51,442042.12,3262937.16,36
30.61,3.12,440090.42,3262959.6,36
26.18,2.89,440198.84,3262960.15,36
27.73,2.97,440185.38,3262964.29,36
31.33,3.16,440163.32,3262969.83,36
32.29,3.21,440150.19,3262973.69,36
34.61,3.32,440138.19,3262977.34,36
32.54,3.22,440110.9,3262985.22,36
32.63,3.22,440097.81,3262988.99,36
26.2,2.89,440238.27,3263015.44,36
26.26,2.89,440224.08,3263019.72,36
26.72,2.92,440211.04,3263023.77,36
26.69,2.91,440187.99,3263030.5,36
27.37,2.95,440173.83,3263034.72,36
576.72,13.55,441368.05,3263052.62,36
444.26,11.89,441360.96,3263082.36,36
469.35,12.22,440885.77,3263092.21,36
363.25,10.75,441288.95,3263194.83,36
939.55,17.29,441324.86,3263217.28,36
736.24,15.31,439618.9,3263354.23,36
28.21,3,439741.62,3263495.23,36
979.74,17.66,443098.06,3263455.1,36
40.89,3.61,440806.52,3263551.72,36
294.92,9.69,440754.23,3263545.52,36
1079.57,18.54,440325.03,3263555.4,36
620.68,14.06,438096.77,3263591.07,36
160.91,7.16,440169.5,3263598.7,36
317.43,10.05,438497.07,3263613.72,36
281.22,9.46,438462.66,3263626.14,36
154.89,7.02,438596.8,3263674.11,36
1023.58,18.05,438646.09,3263677.4,36
59.62,4.36,439362.96,3263842.89,36
26.8,2.92,439336.44,3263851.98,36
29.15,3.05,439339.74,3263858.31,36
865.72,16.6,438395.98,3263848.73,36
52.06,4.07,439315.43,3263873.83,36
1180.43,19.38,438214.18,3263909.27,36
43.94,3.74,439113.74,3264150.56,36
175.36,7.47,439093.14,3264154.48,36
187.66,7.73,438632.6,3264499.08,36
63.64,4.5,438666.31,3264508.84,36
1078.19,18.53,438130.08,3264509.13,36
34.15,3.3,438689.85,3264515.17,36
28.37,3.01,438630.82,3264522.52,36
407.58,11.39,439791.36,3264509.76,36
20.9,2.58,438792.1,3264564.58,36
537.41,13.08,443284.38,3264539.58,36
33.55,3.27,438592.47,3264643.46,36
511.32,12.76,443968.32,3264613.8,36
291.94,9.64,439757.48,3264648.67,36
443.62,11.88,438568.01,3264678.28,36
591.8,13.73,443967.13,3264665.14,36
91.83,5.41,439845.82,3264693.31,36
37.75,3.47,439640.99,3264697.56,36
402.5,11.32,438806.99,3264699.4,36
941.3,17.31,438426.59,3264707.95,36
869.8,16.64,439945.3,3264729.48,36
85.51,5.22,439864.47,3264755.85,36
251.2,8.94,438541.26,3264771.28,36
373.23,10.9,438697.26,3264789.45,36
1524.72,22.03,438830.56,3264777.92,36
617.8,14.02,438129.66,3264809.06,36
15.97,2.25,440152.45,3264822.19,36
1529.52,22.06,438729.16,3264837.56,36
714.32,15.08,438247.83,3264840.35,36
70.06,4.72,439297.28,3264875.18,36
41.7,3.64,439878.9,3264899.47,36
360.31,10.71,439728.7,3264897.17,36
113.48,6.01,439868.2,3264896.63,36
1781.39,23.81,439214.88,3264918.7,36
2208.37,26.51,438683.96,3264907.4,36
554.01,13.28,439430.21,3264948.9,36
169.57,7.35,438450.47,3265161.25,36
305.91,9.87,441762.92,3259478.6,39
1079.15,18.53,442123.6,3259486.14,39
427.47,11.66,441770.65,3259520.46,39
1025.18,18.06,442146.52,3259595.92,39
1780.04,23.8,443477.72,3259620.27,39
903.61,16.96,443135.23,3259651.34,39
1000.94,17.85,439296.02,3259667.4,39
261.85,9.13,439415.57,3259760.96,39
58.92,4.33,443052.27,3259749.86,39
59.15,4.34,443033.33,3259758.02,39
1331.87,20.59,442859.65,3259745.48,39
56.79,4.25,443013.89,3259766.24,39
1326.6,20.55,443153.79,3259778.98,39
1332.43,20.59,442884.14,3259797.45,39
1323.82,20.53,442903.13,3259854.87,39
22.06,2.65,441398.82,3259963.76,39
26.1,2.88,441390.86,3259966.47,39
446.34,11.92,441344.07,3259957.59,39
85.69,5.22,441408.13,3259969.01,39
1689.77,23.19,442810.5,3259960.01,39
770.89,15.66,441409.08,3259987.3,39
376.92,10.95,441418.42,3260060.8,39
1463.58,21.58,441314.39,3260059.1,39
334.23,10.31,440572.22,3260165.83,39
1344.64,20.69,439106.12,3260177.16,39
564.94,13.41,439452.38,3260226.46,39
1342.7,20.67,439193.64,3260238.75,39
1590.91,22.5,438895.69,3260431.03,39
861.28,16.56,440869.71,3260459.03,39
402.48,11.32,439531.75,3260769.36,39
532.39,13.02,439514.93,3260826.71,39
452.97,12.01,439454.23,3260889.85,39
362.47,10.74,442032.12,3261539.62,39
88.97,5.32,441587.74,3261678.64,39
62.7,4.47,441876.45,3261777.59,39
184.1,7.66,441712.18,3261838.36,39
109.92,5.92,438270.37,3262369.13,39
289.87,9.61,440815.22,3262356.37,39
639.77,14.27,441854.04,3262494.01,39
1144.32,19.09,439446.72,3262572.42,39
726.03,15.2,439406.83,3262608.12,39
495.85,12.56,439373.54,3262620.88,39
155.16,7.03,441514.1,3262665.58,39
898.93,16.92,441519.18,3262655.97,39
285.87,9.54,441754.14,3262682.92,39
42.03,3.66,441800.06,3262729,39
45.73,3.82,441791.9,3262741.98,39
42.76,3.69,441787.94,3262748.66,39
40.88,3.61,441779.65,3262760.25,39
35.71,3.37,441740.52,3262825.43,39
38.38,3.5,441731.14,3262841.64,39
30.81,3.13,440142.62,3262945.53,39
30.67,3.12,440118.46,3262951.63,39
789.32,15.85,440766.99,3263001.65,39
830.49,16.26,440826.24,3263001.48,39
41.58,3.64,440661.84,3263031.77,39
549.6,13.23,440941.75,3263075.71,39
538.96,13.1,440948.74,3263119.15,39
347.28,10.51,439745.6,3263488.29,39
39.55,3.55,440762.42,3263544.09,39
39.88,3.56,440749.85,3263554.81,39
55.19,4.19,438493.92,3263617.98,39
55.45,4.2,438603.37,3263674.7,39
340.91,10.42,438723.68,3263694.2,39
376.2,10.94,438766.41,3263708.69,39
364.28,10.77,438775.97,3263752.39,39
962.3,17.5,438689.98,3263751.01,39
365.38,10.78,438787.85,3263775.92,39
643.03,14.31,439081.66,3264125.22,39
56.72,4.25,439108,3264152.28,39
96.78,5.55,439071.98,3264417.41,39
116.32,6.08,439065.11,3264427.2,39
677.22,14.68,438640.61,3264434.04,39
889.38,16.83,438599.94,3264494.35,39
623.31,14.09,443968.95,3264504.86,39
38.39,3.5,443252,3264532.65,39
960.89,17.49,438051.86,3264542.05,39
537.91,13.09,439784.13,3264553.83,39
586.36,13.66,443968.2,3264548.44,39
211.6,8.21,438057.75,3264632.69,39
666.41,14.56,439631.26,3264625.21,39
13.65,2.08,438811.78,3264644.04,39
43.5,3.72,443987.66,3264617.22,39
851.32,16.46,440410.71,3264633.55,39
12.05,1.96,437994.43,3264656.73,39
620.47,14.05,439739.03,3264673.11,39
47.24,3.88,443988.83,3264668.18,39
43.05,3.7,443957.28,3264668.84,39
1277.37,20.16,440347.31,3264700.95,39
1130.14,18.97,438828.55,3264693.35,39
791.6,15.87,439851,3264726.11,39
1193.96,19.49,438495.86,3264759.75,39
629.92,14.16,438771.13,3264793.99,39
671.79,14.62,440151.41,3264824.78,39
429.88,11.7,440034.77,3264843.28,39
25.33,2.84,440247.01,3264892.72,39
12.13,1.96,440228.88,3264898.03,39
68.17,4.66,439871.77,3264899.48,39
1043.54,18.23,439392.11,3264903.01,39
1824.7,24.1,438189.77,3264894.9,39
15.13,2.19,440229.47,3264914.47,39
17.12,2.33,440253.7,3264914.69,39
565.33,13.41,439495.68,3264937.82,39
1230.47,19.79,443067.26,3259563.83,42
1230.24,19.79,443100.24,3259601.43,42
1234,19.82,443005.67,3259648.95,42
68,4.65,443151.06,3259705.32,42
68.27,4.66,443131.57,3259714.36,42
68.03,4.65,443111.54,3259723.73,42
98.37,5.6,439417.16,3259764.02,42
78.83,5.01,443173.34,3259759.95,42
78.84,5.01,443150.52,3259770.15,42
78.84,5.01,443127.89,3259780.29,42
1219.44,19.7,442381.86,3259965.21,42
127.64,6.37,441391.93,3259997.14,42
104.99,5.78,441396.08,3260035.22,42
415.49,11.5,442300.08,3260036.54,42
320.47,10.1,441045.44,3260093.09,42
525.5,12.93,439382.2,3260243.5,42
693.38,14.86,441091.98,3260274.29,42
662.87,14.53,441148.48,3260452.63,42
17.32,2.35,440842.04,3260473.19,42
139.14,6.66,443989.71,3261671.94,42
82.58,5.13,440804.39,3262352.71,42
55.78,4.21,440825.29,3262357,42
142.36,6.73,439393.93,3262607.94,42
1322.37,20.52,443883.63,3262601.26,42
342.61,10.44,441764.72,3262662.85,42
1025.36,18.07,443193,3262728.72,42
850.06,16.45,443121.61,3262734.87,42
34.44,3.31,441766.35,3262797.64,42
744.01,15.39,443173.75,3262887.93,42
769.62,15.65,443107.7,3262888.25,42
747.32,15.42,443088.64,3262955.36,42
718.65,15.12,443177.7,3262958.44,42
817.44,16.13,440884.57,3263012.75,42
545.3,13.17,440927.74,3263034.4,42
831.2,16.27,443184.49,3263026.46,42
487.11,12.45,443135.57,3263606,42
822.66,16.18,443077.46,3263610.71,42
126.29,6.34,443178.82,3263731.86,42
771.29,15.67,438594.81,3263769.9,42
115.87,6.07,443177.65,3263785.27,42
622.07,14.07,438151.82,3263848.99,42
170.57,7.37,439057.13,3264144.87,42
27.8,2.97,442954.92,3264234.75,42
471.64,12.25,438988.3,3264299.81,42
521.69,12.89,440524.09,3264286.21,42
553.57,13.27,440510.76,3264340.91,42
132.82,6.5,439068.38,3264421.62,42
436.79,11.79,439055.55,3264465.72,42
52.72,4.1,438057.37,3264526.4,42
547.68,13.2,438976.3,3264522.13,42
47.58,3.89,438034.48,3264542.6,42
455.81,12.05,439698.14,3264551.45,42
79.85,5.04,439631.27,3264625.33,42
871.51,16.66,438025.85,3264607.65,42
371.86,10.88,439688.52,3264628.42,42
36.18,3.39,443957.15,3264616.84,42
453.53,12.02,438757.79,3264660.54,42
41.94,3.65,438849.62,3264787.76,42
2348.56,27.34,438851.32,3264782.16,42
1069.97,18.45,440441.39,3264842.14,42
1043.06,18.22,439500.13,3264873.46,42
576.64,13.55,440241.22,3264904.84,42
2045.73,25.52,440405.59,3264889.69,42
1210.92,19.63,440350.14,3264943.21,42
726.51,15.21,442050.84,3264977.89,42
1047,18.26,440387.4,3264986.71,42
594.24,13.75,438785.91,3265044.16,42
735.31,15.3,439193.58,3265129.31,42
4.38,1.18,441953.71,3265167.04,42
0.35,0.33,441061.27,3259167.7,45
85.55,5.22,443119.55,3259582.61,45
84.41,5.18,443097.49,3259592.74,45
87.84,5.29,443074.87,3259603.24,45
1234.04,19.82,442982.73,3259597.19,45
77.48,4.97,443144.29,3259637.29,45
221.32,8.39,439466.85,3259656.41,45
76.13,4.92,443121.77,3259647.89,45
219.26,8.35,439420.92,3259684.76,45
427.01,11.66,439332.16,3259707.58,45
433.1,11.74,439249.28,3259827.22,45
516.69,12.82,439397.68,3259895.19,45
11.2,1.89,441052.83,3260095.8,45
452,11.99,442014.68,3261566.42,45
248.86,8.9,441573.07,3261643.76,45
584.58,13.64,441823.57,3261824.14,45
518.69,12.85,441884.7,3262496.46,45
338.83,10.39,441893.95,3262538,45
107.14,5.84,439436.09,3262603.14,45
218.19,8.33,441517.39,3262661.22,45
54.8,4.18,439424.55,3262687.56,45
121.3,6.21,443178.31,3263758.52,45
1003.72,17.87,442928.68,3263918,45
854.86,16.5,442924.22,3264069.83,45
503.94,12.67,440124.71,3264086.07,45
175.36,7.47,442883.42,3264126.14,45
189.93,7.78,438994.37,3264163.41,45
304.05,9.84,439014.28,3264177.53,45
742.31,15.37,438679.21,3264182.88,45
1032.03,18.12,442919.7,3264191.31,45
273.42,9.33,438964.4,3264327.21,45
567.41,13.44,439013.25,3264464.9,45
574.93,13.53,439700.54,3264497.8,45
600.18,13.82,439747.11,3264497.6,45
44.42,3.76,439695.69,3264542.54,45
41.11,3.62,439696.58,3264553.71,45
67.35,4.63,438020.44,3264624.45,45
1007.57,17.91,438124.57,3264596.37,45
21.4,2.61,439679.61,3264627.9,45
20.6,2.56,439694.98,3264628.25,45
473.43,12.28,439790.23,3264628.65,45
448.45,11.95,440293.18,3264646.75,45
879.5,16.73,440343.7,3264647.42,45
853.59,16.48,440420.46,3264684.4,45
576.62,13.55,438824.08,3264817.27,45
15.13,2.19,440211,3264883.97,45
32.31,3.21,440435.95,3264882.12,45
455.35,12.04,439145.17,3264911.58,45
59.93,4.37,440354.35,3264915.8,45
1280.7,20.19,440382.26,3265060.87,45
687.68,14.8,440105.62,3259214.09,48
87.21,5.27,443086.53,3259544.98,48
84.44,5.18,443064.56,3259555.13,48
84.91,5.2,443041.95,3259565.57,48
84.46,5.19,443002,3259578.38,48
84.46,5.19,442979.89,3259588.49,48
87.87,5.29,442957.35,3259599,48
86.1,5.24,443024.82,3259630.16,48
106.3,5.82,439467.79,3259658.51,48
84.97,5.2,443002.76,3259640.4,48
85.61,5.22,442980.29,3259650.68,48
524.76,12.92,439310.99,3260254.58,48
427.44,11.66,440431.84,3260253.47,48
1057.52,18.35,440398.34,3260280.64,48
976.75,17.63,438617.12,3261224.08,48
322.66,10.13,441584.88,3261650.96,48
741.17,15.36,441748.7,3261817.12,48
738.29,15.33,441813.79,3261847.33,48
13.97,2.11,441911.43,3262531.07,48
54.63,4.17,441918.88,3262534,48
58.29,4.31,441909.09,3262537.44,48
39.67,3.55,441896.85,3262544.32,48
31.35,3.16,441885.29,3262543.55,48
731.42,15.26,440155.95,3262777.4,48
804.18,16,440018.3,3263675.44,48
685.49,14.77,438342.64,3263827.51,48
32.59,3.22,438997.83,3264156.33,48
106.34,5.82,438998.99,3264172.92,48
41.42,3.63,442944.74,3264190.1,48
27.85,2.98,442878.62,3264198.7,48
88.8,5.32,438950.6,3264269.98,48
88.3,5.3,443893.73,3264317.61,48
1489.05,21.77,443940.72,3264330.47,48
87.74,5.28,439094.63,3264433.31,48
115.65,6.07,439087.13,3264442.82,48
680.21,14.71,440062.82,3264574.25,48
800.49,15.96,440110.05,3264580.78,48
543.88,13.16,439594.47,3264695.69,48
1646.07,22.89,438284.79,3264705.43,48
593.88,13.75,440266.36,3264721.51,48
51.9,4.06,438779.73,3264768.86,48
35.59,3.37,438788.32,3264774.07,48
1276.03,20.15,440364.65,3264756.29,48
1588.24,22.48,440255.76,3264781.87,48
95.73,5.52,440063.35,3264813.17,48
100.81,5.66,440044.93,3264817.18,48
93.32,5.45,440012.63,3264824.02,48
71.73,4.78,440066.45,3264827.45,48
99.92,5.64,439994.23,3264828.08,48
77.26,4.96,440048.07,3264831.57,48
71.39,4.77,440015.93,3264838.34,48
76.07,4.92,439997.54,3264842.47,48
245.43,8.84,439115.3,3264857.81,48
11.92,1.95,440210.22,3264867.56,48
241.59,8.77,439113.83,3264872.5,48
17.51,2.36,440235.3,3264884.17,48
21.19,2.6,439140.33,3264911.38,48
26.98,2.93,439148.45,3264911.31,48
824.41,16.2,439573.75,3264918.72,48
513.13,12.78,439574.48,3264958.64,48
444.48,11.89,441563.9,3260179.27,51
62.32,4.45,441524.16,3261473.93,51
60.8,4.4,441535.87,3261475.65,51
54.74,4.17,441548.48,3261477.32,51
178.54,7.54,441531.54,3261610.8,51
382.82,11.04,443963.37,3261633.26,51
783.39,15.79,440614.96,3262811.88,51
584.22,13.64,439707,3263354.11,51
56.22,4.23,442972.66,3263926.96,51
134.49,6.54,439463.2,3264050.6,51
145.75,6.81,439481.07,3264064.03,51
40.61,3.6,442906.25,3264074.5,51
42.07,3.66,442941.26,3264075.27,51
179.99,7.57,442880.48,3264071.72,51
1634.92,22.81,439490.44,3264090.21,51
856.57,16.51,442927.21,3264121.45,51
41.85,3.65,442910.74,3264198.1,51
