geometry,Area_m2,Radius_m,Center_X,Center_Y,Area_mu,Entity,Layer,LyrFrzn,LyrOn,Color,Linetype,Elevation,LineWt,RefName,DocUpdate
"POLYGON Z ((440419.9987000013 3259673.022500001 21, 440484.9974999996 3259649.4839999992 21, 440483.20400000014 3259643.6499000015 21, 440477.5516999991 3259645.653400001 21, 440475.9573999995 3259640.4798999997 21, 440481.8051000007 3259638.4722000007 21, 440479.61279999965 3259631.3172 21, 440465.97059999884 3259636.370999999 21, 440467.96690000047 3259643.4193999986 21, 440471.4748999999 3259642.1262000008 21, 440472.87320000015 3259647.1931000003 21, 440460.9840000002 3259651.4340999993 21, 440459.48809999874 3259646.3693000004 21, 440463.38669999863 3259645.0678000003 21, 440461.1951000001 3259638.0234999987 21, 440449.6965000006 3259642.2562 21, 440451.7897999998 3259649.191799999 21, 440455.29779999924 3259647.898600001 21, 440456.7923000002 3259652.741800001 21, 440443.83100000105 3259657.3379 21, 440442.03540000087 3259651.171499999 21, 440446.90720000135 3259649.2953999997 21, 440444.71830000065 3259642.6942000007 21, 440433.4143 3259646.8117999984 21, 440439.9303000005 3259658.307099999 21, 440429.40610000014 3259662.1865 21, 440427.8077999988 3259656.3484000005 21, 440431.509900001 3259654.829600001 21, 440429.3210000003 3259648.2282000002 21, 440415.3857000015 3259653.2880000006 21, 440417.47900000075 3259660.223700001 21, 440421.86319999886 3259658.468800001 21, 440423.45870000136 3259663.8638000004 21, 440418.09930000064 3259665.861099999 21, 440419.9987000013 3259673.022500001 21))",956.58,17.45,440449.42,3259652.69,1.43,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440395.53579999966 3259681.407500001 21, 440376.8217999994 3259671.6109 21, 440373.2546999996 3259679.2204999994 21, 440377.76160000067 3259681.562499999 21, 440373.1297999993 3259690.7458000006 21, 440387.2383999995 3259698.0918000005 21, 440395.53579999966 3259681.407500001 21))",339.26,10.39,440383.45,3259684.87,0.51,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441069.33640000096 3259700.147500001 21, 441075.0719999996 3259696.1523999996 21, 441076.45130000066 3259698.2293000007 21, 441085.7843999999 3259691.8342999998 21, 441083.81480000017 3259688.9937999984 21, 441105.4952999997 3259674.2596000014 21, 441099.48689999955 3259665.4076000005 21, 441062.73609999975 3259690.3110999996 21, 441069.33640000096 3259700.147500001 21))",523.13,12.9,441083.63,3259683.38,0.78,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440417.3402000007 3259717.5074000005 21, 440422.1639999996 3259707.766000001 21, 440429.4140000005 3259711.490099999 21, 440434.4310999987 3259701.4119999995 21, 440412.0940000001 3259690.0309 21, 440401.9587000011 3259709.6347000003 21, 440417.3402000007 3259717.5074000005 21))",469.13,12.22,440417.29,3259703.92,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440368.6031000002 3259733.1652000006 21, 440373.6215000001 3259723.3090000013 21, 440380.67549999943 3259726.9266000004 21, 440385.88859999925 3259716.9553999985 21, 440363.55139999965 3259705.5735000004 21, 440353.51449999877 3259725.285800001 21, 440368.6031000002 3259733.1652000006 21))",467.76,12.2,440368.72,3259719.49,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440325.05970000074 3259751.7026000004 21, 440330.07880000095 3259741.9575 21, 440337.1335000006 3259745.6861 21, 440342.3459000001 3259735.6042999993 21, 440320.0085000007 3259724.2216 21, 440309.87400000077 3259743.9355000006 21, 440325.05970000074 3259751.7026000004 21))",468.67,12.21,440325.17,3259738.12,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440263.0841000005 3259774.615 21, 440268.10450000025 3259765.0918 21, 440275.3533000004 3259768.595299999 21, 440280.37170000037 3259758.7396000004 21, 440258.03290000046 3259747.1335000014 21, 440257.99029999896 3259747.2162999986 21, 440257.83759999915 3259747.1376 21, 440247.89840000053 3259766.8466999996 21, 440263.0841000005 3259774.615 21))",470.62,12.24,440263.17,3259761.06,0.71,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441092.67440000095 3259765.8148000003 21, 441089.49000000115 3259755.7975000003 21, 441055.1939000009 3259766.913300001 21, 441058.5743 3259777.0370999994 21, 441092.67440000095 3259765.8148000003 21))",381.05,11.01,441073.94,3259766.4,0.57,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441843.1191000005 3259774.744499999 21, 441842.18059999874 3259731.883999999 21, 441830.6774999992 3259732.2992999996 21, 441831.4197000008 3259774.9413 21, 441843.1191000005 3259774.744499999 21))",496.23,12.57,441836.86,3259753.53,0.74,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441529.39360000053 3259780.864000001 21, 441531.39490000054 3259772.9605000005 21, 441514.19879999943 3259768.7387000006 21, 441512.8656000012 3259774.1923999987 21, 441509.1520000007 3259773.1538999984 21, 441510.38900000043 3259767.9234999986 21, 441504.03729999904 3259766.2698000004 21, 441502.797799999 3259771.0571000003 21, 441499.67139999976 3259770.3402 21, 441500.91030000057 3259765.4420000007 21, 441497.35015627334 3259765.050726667 21, 441491.4401999991 3259764.4012 21, 441492.1098000001 3259762.1728000017 21, 441504.41090000013 3259763.4930000002 21, 441505.3605999993 3259759.1543000014 21, 441488.1636000004 3259754.9346999987 21, 441484.6437999997 3259769.9579000017 21, 441529.39360000053 3259780.864000001 21))",438.31,11.81,441505.16,3259768.89,0.66,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440222.2474999996 3259788.547399999 21, 440227.168800001 3259778.8049 21, 440234.3212000006 3259782.5324000004 21, 440239.53349999915 3259772.4514999995 21, 440217.1960999998 3259761.0656 21, 440207.15940000094 3259780.7760000015 21, 440222.2474999996 3259788.547399999 21))",467.04,12.19,440222.39,3259774.95,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441547.74460000015 3259782.5174999996 21, 441540.40400000056 3259778.5543000004 21, 441535.855700001 3259784.732300001 21, 441543.09880000027 3259788.697200001 21, 441547.74460000015 3259782.5174999996 21))",63.28,4.49,441541.78,3259783.62,0.09,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441549.7028000003 3259783.7 21, 441545.056399999 3259789.7688 21, 441564.73209999944 3259800.9275999996 21, 441566.95830000035 3259798.0058999993 21, 441568.9158000003 3259799.0778000006 21, 441566.7865000004 3259801.8869000003 21, 441573.8347000001 3259805.9672000003 21, 441578.57780000055 3259799.7865 21, 441549.7028000003 3259783.7 21))",244.78,8.83,441561.65,3259794.66,0.37,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441814.4772000001 3259811.567600001 21, 441813.9099000001 3259781.8851999985 21, 441802.6974999992 3259782.076 21, 441803.2476 3259808.878199999 21, 441806.95259999984 3259808.8149999985 21, 441806.97119999945 3259811.9168000007 21, 441814.4772000001 3259811.567600001 21))",322.52,10.13,441808.71,3259796.41,0.48,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441475.9299000006 3259813.6638 21, 441475.6815999993 3259804.8050000006 21, 441442.21640000056 3259805.1072 21, 441442.2716000001 3259814.3018999984 21, 441475.9299000006 3259813.6638 21))",303.02,9.82,441458.92,3259809.48,0.45,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441840.24859999993 3259816.560900002 21, 441840.01530000044 3259810.1389 21, 441833.5818999995 3259810.4688 21, 441833.5964855605 3259812.9060000866 21, 441833.61899999995 3259816.6724999994 21, 441836.0563999995 3259816.6315 21, 441839.7611000895 3259816.5691052154 21, 441840.24859999993 3259816.560900002 21))",41.26,3.62,441836.89,3259813.48,0.06,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441118.05830000003 3259814.8230000013 21, 441115.0700000006 3259804.9123 21, 441085.2527999999 3259813.9398 21, 441086.54650000064 3259818.012800001 21, 441084.79220000014 3259818.4918000004 21, 441086.88479999907 3259825.5398999993 21, 441118.05830000003 3259814.8230000013 21))",353.3,10.6,441100.94,3259815.0,0.53,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439912.758300001 3259820.646 21, 439894.4512999989 3259813.260500001 21, 439888.9686000005 3259826.8878999995 21, 439907.0809000004 3259834.388599999 21, 439912.758300001 3259820.646 21))",290.73,9.62,439900.84,3259823.8,0.44,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441547.5304000007 3259828.1679000002 21, 441550.3227999995 3259822.0227 21, 441558.3526999995 3259827.0813999986 21, 441562.705599999 3259820.907500001 21, 441563.37120000046 3259818.014599999 21, 441557.98429999873 3259814.4579 21, 441552.0599999997 3259818.8882999993 21, 441543.2477000003 3259813.5118999993 21, 441545.85819999926 3259809.5857999986 21, 441537.53409999935 3259804.311399999 21, 441533.0847999994 3259810.709200001 21, 441540.9190999995 3259815.6602000007 21, 441535.87650000013 3259820.7394 21, 441547.5304000007 3259828.1679000002 21))",291.02,9.62,441547.25,3259817.81,0.44,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439500.1285999994 3259837.4191000005 21, 439497.8220000008 3259827.4903 21, 439481.6368 3259830.780200002 21, 439480.73780000024 3259827.473 21, 439449.05219999887 3259834.1466 21, 439451.9657000004 3259847.4993999996 21, 439500.1285999994 3259837.4191000005 21))",615.07,13.99,439473.17,3259836.56,0.92,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441697.81919999904 3259840.0698000016 21, 441694.4101000004 3259824.5085999994 21, 441683.69330000103 3259826.4714000006 21, 441684.60620000056 3259832.327099999 21, 441682.65770000074 3259832.694099999 21, 441681.95310000004 3259829.050599999 21, 441672.9881999997 3259830.428899999 21, 441672.12709999934 3259833.2139999988 21, 441673.6443000004 3259842.2718999996 21, 441676.38430000073 3259843.774100001 21, 441697.81919999904 3259840.0698000016 21))",338.21,10.38,441685.1,3259834.9,0.51,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439967.7492000009 3259854.095699999 21, 439967.7016999998 3259846.341100001 21, 439925.7114000012 3259846.7525000004 21, 439925.75700000126 3259854.1746999985 21, 439967.7492000009 3259854.095699999 21))",318.66,10.07,439946.88,3259850.34,0.48,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441645.9685000015 3259846.4238000014 21, 441655.5834000001 3259839.4927000003 21, 441657.4529999993 3259842.2289999994 21, 441670.95279999997 3259832.5703000007 21, 441664.2647999999 3259823.2723999987 21, 441652.90250000014 3259831.5639000004 21, 441639.6252999997 3259813.300500001 21, 441643.5105999991 3259810.5714 21, 441639.0852000001 3259804.557600002 21, 441623.64260000037 3259815.6943 21, 441645.9685000015 3259846.4238000014 21))",748.16,15.43,441645.31,3259827.28,1.12,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441602.37659999996 3259848.0996000003 21, 441598.41810000077 3259838.6436999994 21, 441573.5919 3259846.8540000003 21, 441577.45240000065 3259856.200300001 21, 441602.37659999996 3259848.0996000003 21))",265.74,9.2,441587.99,3259847.44,0.4,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441671.35670000094 3259851.1761000017 21, 441669.5661000012 3259845.336100001 21, 441648.24220000126 3259851.4792999993 21, 441650.2291999998 3259857.5370999994 21, 441671.35670000094 3259851.1761000017 21))",138.08,6.63,441659.77,3259851.4,0.21,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441562.3339999999 3259840.3030000003 21, 441564.6199999992 3259847.3516000016 21, 441561.7003999995 3259848.5133000007 21, 441559.2179000004 3259841.246800001 21, 441549.38460000075 3259844.5307999994 21, 441551.8663000008 3259851.6863999995 21, 441548.94589999993 3259852.7375 21, 441546.56099999987 3259845.4694999987 21, 441542.18010000116 3259846.9910000004 21, 441546.4515000009 3259859.7637 21, 441573.02990000136 3259850.7421000004 21, 441568.7593000007 3259838.0796000003 21, 441562.3339999999 3259840.3030000003 21))",329.42,10.24,441557.84,3259849.25,0.49,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441876.3329999994 3259850.857399999 21, 441881.49970000004 3259850.771800001 21, 441883.1143000004 3259859.940800001 21, 441889.54949999915 3259860.056000001 21, 441889.6871000007 3259850.4149999996 21, 441886.1775999997 3259850.472899999 21, 441886.15450000006 3259846.5955999987 21, 441878.84119999944 3259846.3841999983 21, 441878.80810000084 3259840.8452000003 21, 441868.7650999996 3259840.6796 21, 441868.63020000036 3259850.7636999986 21, 441876.3329999994 3259850.857399999 21))",201.87,8.02,441879.27,3259849.41,0.3,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441516.1537000003 3259850.6884000003 21, 441517.5374000005 3259853.6539999996 21, 441514.2346000003 3259856.042400001 21, 441510.5029999995 3259852.0128000006 21, 441503.68499999976 3259853.9132 21, 441505.46619999973 3259858.0899000005 21, 441498.6528000011 3259860.7660000017 21, 441501.125500001 3259866.3698999994 21, 441525.66329999926 3259858.3773 21, 441526.84979999927 3259861.014100001 21, 441536.1029999991 3259858.5153000006 21, 441535.2124000002 3259856.426899999 21, 441539.4984999987 3259855.3501 21, 441539.7745999995 3259852.575200001 21, 441537.1028999994 3259846.309699999 21, 441522.7918 3259851.3400999997 21, 441521.8998999994 3259849.0300999987 21, 441516.1537000003 3259850.6884000003 21))",375.87,10.94,441520.22,3259856.18,0.56,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441876.2889999995 3259859.8322 21, 441876.3574000008 3259854.956299999 21, 441876.31290347036 3259854.9565438638 21, 441866.4131000006 3259855.0108000003 21, 441866.27959999966 3259865.3165000007 21, 441876.1276999991 3259865.4853 21, 441876.2889999995 3259859.8322 21))",103.3,5.73,441871.32,3259860.18,0.15,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441238.29089999944 3259859.603000001 21, 441230.5665999988 3259857.3193 21, 441227.50770000083 3259868.016500001 21, 441235.03679999895 3259870.3038 21, 441238.29089999944 3259859.603000001 21))",88.81,5.32,441232.86,3259863.79,0.13,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441677.39780000015 3259866.4684000006 21, 441675.50179999985 3259859.3006999986 21, 441654.8601000011 3259865.3201999995 21, 441656.75420000043 3259872.1552999998 21, 441677.39780000015 3259866.4684000006 21))",155.62,7.04,441666.2,3259865.79,0.23,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441716.23849999893 3259870.4341 21, 441718.54090000043 3259880.3649 21, 441721.85189999954 3259879.531300001 21, 441719.3551000011 3259869.714600001 21, 441716.23849999893 3259870.4341 21))",33.6,3.27,441719.01,3259875.07,0.05,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439297.89250000106 3259887.6890999996 21, 439269.7819999987 3259855.8227999993 21, 439261.823099999 3259862.9390999996 21, 439289.83580000035 3259894.8084999993 21, 439297.89250000106 3259887.6890999996 21))",454.93,12.03,439279.85,3259875.33,0.68,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((438788.9050000004 3259872.4754000003 21, 438760.3070000011 3259868.5431000004 21, 438756.2100999991 3259899.619300001 21, 438852.44910000043 3259912.359300001 21, 438856.64600000076 3259881.500099999 21, 438788.9050000004 3259872.4754000003 21))",3030.99,31.06,438806.36,3259890.52,4.55,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439495.02149999957 3259927.3664999995 21, 439465.0509999998 3259927.2527 21, 439465.1131999997 3259937.3336999994 21, 439494.9874 3259937.6709000003 21, 439495.02149999957 3259927.3664999995 21))",304.99,9.85,439480.1,3259932.4,0.46,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441333.8081000011 3259935.9395 21, 441372.7019999996 3259928.7572 21, 441373.4068999988 3259932.3997000013 21, 441381.5942000007 3259930.8011000017 21, 441380.8892999992 3259927.1586 21, 441386.34800000023 3259926.166699999 21, 441384.7375999992 3259917.9991999995 21, 441332.29390000075 3259927.548800001 21, 441333.8081000011 3259935.9395 21))",481.7,12.38,441360.35,3259927.13,0.72,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441000.12390000053 3259975.7842999985 21, 441021.93709999975 3259950.4061000003 21, 441013.1062999995 3259943.054099999 21, 441002.16929999914 3259958.790699999 21, 441000.502399999 3259957.6064000004 21, 440995.1836 3259966.0257 21, 440993.5161000006 3259964.7306999997 21, 440990.8015000005 3259967.8889 21, 441000.12390000053 3259975.7842999985 21))",361.57,10.73,441006.77,3259959.72,0.54,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((438941.75810000056 3259984.6246000016 21, 438920.33899999864 3259975.5245999997 21, 438916.7410793279 3259984.7105430355 21, 438916.0181000002 3259986.5563999983 21, 438937.2405999991 3259995.438499999 21, 438941.75810000056 3259984.6246000016 21))",272.62,9.32,438928.82,3259985.52,0.41,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439665.4000000014 3259992.8401 21, 439665.5230999995 3259981.093599999 21, 439625.59029999917 3259981.1955999993 21, 439625.46589999937 3259992.720499999 21, 439665.4000000014 3259992.8401 21))",464.65,12.16,439645.56,3259986.96,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439618.3853000013 3259984.4352999995 21, 439577.67180000065 3259984.3216999997 21, 439577.5550000005 3259997.0650999984 21, 439618.46219999995 3259996.9535000008 21, 439618.3853000013 3259984.4352999995 21))",515.47,12.81,439597.96,3259990.7,0.77,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441807.181800001 3259945.3057 21, 441805.0828999997 3259936.6996999998 21, 441785.5095000004 3259941.1338999993 21, 441797.10230000084 3259988.3538000006 21, 441811.12370000046 3259985.0124999997 21, 441801.6315999991 3259946.6190000013 21, 441807.181800001 3259945.3057 21))",748.56,15.44,441798.65,3259961.68,1.12,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441050.61419999955 3259994.9097000007 21, 441046.46170000074 3259986.2422000007 21, 441038.47960000037 3259990.0623000013 21, 441042.53440000134 3259998.7317000004 21, 441050.61419999955 3259994.9097000007 21))",85.3,5.21,441044.53,3259992.49,0.13,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
